Unique_ID,Category,Facility,ItemNumber,Item Unit,ItemName,Substance Name,Waste (AER) Code,DATAAREAID
706114sesc,Standard,,706114,M3,Hydrovac Slurry -  Solids Disposal,Non-Oilfield Waste,NONOFD,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Water Process (with organic chemicals),PWTROR,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Water - Process (with heavy metals),PWTRHM,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Catalyst (non-sulphur),CATNS,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Boiler Blowdown Water,BLBDWT,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Acid,ACID,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Sweetening Agents (liquids),SWTLIQ,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Wash Fluids - Organic,WSHORG,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Hydrotest Fluids - Methanol,METHNL,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Glycol Solutions (no heavy metals),GLYC,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Filter Backwash Liquids (water treatment),FLBWWT,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Filter Backwash Liquids (gas sweetening),FLBWSW,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Corrosion Inhibitor/Oxygen Scavenger Solutions,CORINH,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Salt Heat Medium,SALT,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Dessicant,DESICT,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Sand - Produced,SAND,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Catalyst (Sulphur),CATSU,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Sludge - Lime,SLGLIM,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Sludge - Flare Pit,SLGPIT,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Sludge - Process,SLGPRO,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Sludge - Sulphur,SLGSUL,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Hydrovac Material (chem/solvent),HYDVCH,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Hydrovac Material (crude/condi),HYDVCO,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Wash Fluids - Water,WSHWTR,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Well Workover Fluids,WWOFLD,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Hydrovac Material (mercury/heavy metal),HYDVHM,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Hydrovac Material (pesticide/herbicide),HYDVPT,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Hydrovac Material (refined fuel/oil),HYDVRO,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Hydrovac Material (produced water/salt),HYDVPW,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Snow Melt,CWATER,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Treater Hay,TRTHAY,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Tank Bottoms,SLGHYD,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Sludge Gas Sweetening Systems,SLGSWT,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Sludge - Glycol/Gas Drying,SLGGLY,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Sludge - Cooling Tower,SLGCTW,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Pigging Waste (liguid & wax),PIGWST,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Load Oil,COEMUL,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Residual formation fines after treatment and settl,FRMFNS,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Cement,CEMENT,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,"Caustic Solutions (unneutralized, spent)",CAUS,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Contaminated Debris and Soil (chem/solvent),SOILCH,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Contaminated Debris and Soil (emulsion),SOILEM,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Contaminated Debris and Soil (crude oil/condensate,SOILCO,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Contaminated Debris and Soil (produced/salt water),SOILPW,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Contaminated Debris and Soil (sulphur),SOILSU,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Drilling Waste Hydrocarbon,DRWSHC,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Drilling Waste Gel Chemical,DRWSGC,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Crude Oil/Condensate Emulsions (residuals after tr,COEMUL,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Drilling Waste Advanced Gel Chemical,DRWSAC,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,High Solids Produced Water,HSPWTR,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Frac Sand,FRCSND,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Frac Fluid (water based),FRFLDW,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Frac Fluid (hydrocarbon based),FRFLDH,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Non-Oilfield Waste,NONOFD,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Sludge - Hydrocarbon,SLGHYD,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Sludge - Emulsion,SLGEML,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Waters Contaminated (collected surface waters),CWATER,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Hydrovac Material (emulsion impacted),HYDVEM,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Hydrovac Material (sulfur),HYDVSU,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Non-Oilfield Class 1B Water (Secure Leachate Only),NONOFD,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Contaminated Debris and Soil (refined fuels/oils),SOILRO,sesc
706117sesc,Standard,,706117,M3,NORM Impacted Material ? 150 nSv/hr - Special Handling,Sweetening Agents (solids),SWTSOL,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Sweetening Agents (solids),SWTSOL,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Contaminated Debris and Soil (refined fuels/oils),SOILRO,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Non-Oilfield Class 1B Water (Secure Leachate Only),NONOFD,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Hydrovac Material (sulfur),HYDVSU,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Hydrovac Material (emulsion impacted),HYDVEM,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Waters Contaminated (collected surface waters),CWATER,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Sludge - Emulsion,SLGEML,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Sludge - Hydrocarbon,SLGHYD,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Non-Oilfield Waste,NONOFD,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Snow Melt,CWATER,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Frac Fluid (water based),FRFLDW,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Frac Fluid (hydrocarbon based),FRFLDH,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,High Solids Produced Water,HSPWTR,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Load Oil,COEMUL,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Frac Sand,FRCSND,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Drilling Waste Advanced Gel Chemical,DRWSAC,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Crude Oil/Condensate Emulsions (residuals after tr,COEMUL,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Drilling Waste Hydrocarbon,DRWSHC,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Drilling Waste Gel Chemical,DRWSGC,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Contaminated Debris and Soil (sulphur),SOILSU,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Contaminated Debris and Soil (produced/salt water),SOILPW,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Contaminated Debris and Soil (crude oil/condensate,SOILCO,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Contaminated Debris and Soil (emulsion),SOILEM,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Contaminated Debris and Soil (chem/solvent),SOILCH,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Cement,CEMENT,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,"Caustic Solutions (unneutralized, spent)",CAUS,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Catalyst (non-sulphur),CATNS,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Residual formation fines after treatment and settl,FRMFNS,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Pigging Waste (liguid & wax),PIGWST,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Sludge - Cooling Tower,SLGCTW,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Sludge - Glycol/Gas Drying,SLGGLY,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Sludge Gas Sweetening Systems,SLGSWT,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Tank Bottoms,SLGHYD,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Treater Hay,TRTHAY,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Hydrovac Material (produced water/salt),HYDVPW,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Hydrovac Material (refined fuel/oil),HYDVRO,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Hydrovac Material (mercury/heavy metal),HYDVHM,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Hydrovac Material (pesticide/herbicide),HYDVPT,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Water Process (with organic chemicals,PWTROR,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Well Workover Fluids,WWOFLD,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Wash Fluids - Water,WSHWTR,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Hydrovac Material (crude/condi),HYDVCO,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Hydrovac Material (chem/solvent),HYDVCH,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Sludge - Sulphur,SLGSUL,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Sludge - Process,SLGPRO,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Sludge - Flare Pit,SLGPIT,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Sludge - Lime,SLGLIM,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Catalyst (Sulphur),CATSU,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Sand - Produced,SAND,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Dessicant,DESICT,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Salt Heat Medium,SALT,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Corrosion Inhibitor/Oxygen Scavenger Solutions,CORINH,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Filter Backwash Liquids (gas sweetening),FLBWSW,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Filter Backwash Liquids (water treatment),FLBWWT,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Glycol Solutions (no heavy metals),GLYC,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Hydrotest Fluids - Methanol,METHNL,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Wash Fluids - Organic,WSHORG,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Sweetening Agents (liquids),SWTLIQ,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Acid,ACID,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Boiler Blowdown Water,BLBDWT,sesc
706118sesc,Standard,,706118,M3,NORM Impacted Material - Special Handling - Water,Water - Process (with heavy metals),PWTRHM,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Water - Process (with heavy metals),PWTRHM,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Water Process (with organic chemicals),PWTROR,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Boiler Blowdown Water,BLBDWT,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Acid,ACID,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Sweetening Agents (liquids),SWTLIQ,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Wash Fluids - Organic,WSHORG,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Hydrotest Fluids - Methanol,METHNL,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Glycol Solutions (no heavy metals),GLYC,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Filter Backwash Liquids (water treatment),FLBWWT,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Filter Backwash Liquids (gas sweetening),FLBWSW,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Corrosion Inhibitor/Oxygen Scavenger Solutions,CORINH,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Salt Heat Medium,SALT,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Dessicant,DESICT,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Sand - Produced,SAND,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Catalyst (Sulphur),CATSU,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Sludge - Flare Pit,SLGPIT,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Sludge - Process,SLGPRO,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Sludge - Lime,SLGLIM,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Sludge - Sulphur,SLGSUL,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Hydrovac Material (chem/solvent),HYDVCH,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Hydrovac Material (crude/condi),HYDVCO,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Wash Fluids - Water,WSHWTR,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Well Workover Fluids,WWOFLD,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Hydrovac Material (pesticide/herbicide),HYDVPT,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Hydrovac Material (mercury/heavy metal),HYDVHM,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Hydrovac Material (refined fuel/oil),HYDVRO,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Hydrovac Material (produced water/salt),HYDVPW,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Treater Hay,TRTHAY,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Tank Bottoms,SLGHYD,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Sludge Gas Sweetening Systems,SLGSWT,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Sludge - Glycol/Gas Drying,SLGGLY,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Sludge - Cooling Tower,SLGCTW,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Pigging Waste (liguid & wax),PIGWST,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Load Oil,COEMUL,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Residual formation fines after treatment and settl,FRMFNS,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Catalyst (non-sulphur),CATNS,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,"Caustic Solutions (unneutralized, spent)",CAUS,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Cement,CEMENT,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Contaminated Debris and Soil (chem/solvent),SOILCH,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Contaminated Debris and Soil (emulsion),SOILEM,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Contaminated Debris and Soil (crude oil/condensate,SOILCO,sesc
706119sesc,Standard,,706119,M3,NORM Impacted Material - Special Handling - Solids,Contaminated Debris and Soil (produced/salt water),SOILPW,sesc
